Row,j1,j2,j3,j4,j5,j6
i257,-0.327368272847831,-0.508532146667194,-0.57665191193732,-0.524577145447559,0.454501570317023,0.773082837812977
i258,-0.642991359567123,-0.150797014307103,0.976719560291504,0.600965538535329,-0.165423698394998,-0.515502380362073
i259,-0.724476942517563,-0.682246290375239,-0.638616531045276,0.469674599100628,0.604801004034798,0.159613550420325
i260,-0.962879963192243,0.148223713553953,0.791163734901075,-0.238879315605859,0.0180812233000176,-0.322594116681171
i261,0.987813269595015,-0.429065195355222,-0.433831113178553,-0.0108847066592318,0.64264854558915,0.277573013095859
i262,-0.329354690767039,-0.27645933062304,-0.528379803197396,0.691378557322274,0.967576165141911,-0.382383958871525
i263,-0.134413256567704,0.0714047999925429,0.505545541093063,0.097234424204518,-0.558028695456866,0.874373759206854
i264,-0.271680226381487,0.151295963284519,0.934099672147821,0.0359435724505057,-0.306777760621254,-0.284025157816965
i265,-0.808593836248261,-0.320721544606162,0.324980297445572,-0.101810801843475,-0.23078484803612,0.46661239888773
i266,0.899408422825462,-0.393997603367662,-0.313485693796275,0.38452718917647,-0.343202732292739,0.0998554387977502
i267,0.144040554902806,-0.761505222389733,0.0933542761656319,-0.303343292462239,0.957646994157075,0.729425372473946
i268,-0.978467977798104,-0.976698708527188,-0.35800599380684,-0.211194977140873,-0.992807888355162,0.319787570169716
i269,-0.686186411076446,0.271543488709818,-0.49268304063347,-0.977161388501069,0.0311177835862377,-0.686943547975578
i270,-0.768479814991435,0.0547814695206679,-0.557292739685204,-0.0501871518040284,-0.714948741203652,0.61975067641214
i271,-0.778375752387314,0.256236359165036,0.0562093478951298,-0.172239294647339,0.971426318807343,0.698312267242632
i272,0.407261228134455,0.588152243705742,-0.258941509754395,0.682312077407654,0.0212790915286634,0.430821953445277
i273,0.503087755605698,0.491943861048846,-0.93319678261521,0.74133038715661,0.987403130057346,-0.287463831199285
i274,-0.899552687330826,0.765816065618285,-0.0074984153938577,0.641139816773315,0.356516498503649,0.666212752450802
i275,0.29447778426717,0.267225086379409,0.984580874816374,0.596037141222806,0.55325525510714,0.382799627458355
i276,-0.808974556844744,-0.0693027400639298,0.967252986223442,0.100094692545709,0.825687476655633,0.290179232971365
i277,-0.433676783974612,0.585179395102778,-0.519162143734414,-0.0038835273475565,0.751092903668926,0.274997035756292
i278,0.381740479870784,0.4020758341032,-0.901359340468618,0.969423366108802,0.428700969211607,0.107072548527062
i279,-0.582021634207707,0.181427486917044,-0.324674858268674,0.81969932030819,-0.0647811789159563,0.288717680576218
i280,-0.242409273129766,0.794412336693618,-0.232328789587869,-0.903683196162228,0.49621489570584,0.821766967216216
i281,0.697417565874106,0.359867824407691,-0.032581703277953,0.286988239378973,0.579985873611727,0.563138773582201
i282,-0.408374353805732,-0.565209874898174,0.527485547268249,0.135712960477219,-0.640712785078149,0.58178850837681
i283,0.871811222121117,-0.913282405683713,-0.751241582387944,0.777319794453633,-0.0001134630107497,-0.272789956775059
i284,-0.0107087351026791,0.0279235661916057,-0.154211869179103,0.590853911717824,0.34488176700498,0.852217749858274
i285,0.174369684731507,0.948365493888689,0.657452337558885,0.556598686339092,0.856826506328972,0.0099342932898118
i286,-0.0298441967727244,-0.83231730413063,0.678075772757256,-0.708688845552746,-0.56139105154874,-0.453922623105638
i287,-0.648481234235172,0.791783069826689,0.8343214580439,0.823312837093481,-0.0332737951541825,0.4700162898052
i288,0.241263135638672,-0.394468555648576,0.707359854240609,-0.271598022909316,0.61961060151362,0.385702204782558
i289,0.672828786446622,-0.0803207036292841,0.955236632307721,0.0888731314982214,0.781293309126672,-0.424974952266913
i290,-0.245232503531229,0.627083965253017,0.581519134540974,-0.176313784093231,0.53719208143355,-0.126908345430391
i291,-0.0252033168556698,0.964932919091198,0.289342469979542,-0.578226290958853,0.634855367011399,0.853619089422377
i292,-0.434460915216359,0.200445381248205,0.241387839358778,-0.142331241456893,-0.689612855497443,-0.0154027937980605
i293,-0.345163848365521,-0.351777142326893,0.522371532322085,0.587670541701779,0.583131801594857,-0.235061823119853
i294,0.887108549179447,0.274448979978152,0.906239396001217,0.376041254021249,0.635393553007153,-0.114752941412952
i295,-0.940668744866801,0.121109187636731,-0.834711057647603,-0.324494541373564,-0.558970633287741,-0.670889263333888
i296,0.0852739315246469,-0.940988105299202,0.0654032294570228,-0.119728331082708,-0.497957712966971,0.217655296450447
i297,-0.566772901641293,0.193444239050362,-0.202141990949774,0.44813428025356,-0.232381863184998,0.251928024477676
i298,0.0112567315567389,0.0970579930483033,0.753284727159729,-0.188310247171826,-0.805625917232619,0.879087921511718
i299,-0.522095609731492,0.717678254397337,-0.705745068709037,0.971651286928901,0.990926302247572,0.971800963999828
i300,0.374017087487117,-0.76017465204728,0.730005749730645,-0.342932217195013,0.359949666288419,-0.793730234348884
i301,0.494013811168087,0.207924755571538,0.094359652304113,0.316463904368386,0.0403076945566097,-0.400893937520746
i302,-0.920701049264873,-0.773323885693837,0.206632111142516,0.618040433298114,0.722575101079355,-0.695310976198889
i303,0.100770128791059,0.951368051319905,-0.924693306804434,-0.782815629512416,0.658859117252991,-0.734225661051194
i304,-0.637645632810563,0.0809673613559805,0.380387721789817,0.0419967174738092,-0.68196793512781,-0.481552739196106
i305,0.0939268563410562,0.981997424963601,0.133549388590347,-0.93566361529643,-0.525600330127328,-0.223351994862632
i306,0.433023884480302,-0.875427186994396,-0.993041938743365,0.0573344186005018,-0.250584825881506,0.409239362738686
i307,0.181571818343334,-0.634737896890805,-0.351343576969449,-0.784120658695387,0.318154615626496,0.140868815299845
i308,0.994937960650127,-0.235404883122756,-0.289771328988423,0.53891278296688,-0.192596052324437,-0.130411342522279
i309,0.716413766393936,0.809662160276314,-0.0613991923567712,0.610044631897241,-0.186204843851453,0.0632997947250071
i310,-0.820294144547131,-0.11453510952707,-0.921728030723707,-0.50977844245816,-0.836720942243489,-0.17812301325185
i311,0.390324130551048,-0.496244357719368,0.245774733424587,0.749321990803798,0.0515711547304973,-0.707407724544589
i312,0.256848306814463,0.563222429065928,-0.427052581325608,-0.808781356527516,-0.0877856056912036,-0.984847869696065
i313,-0.485696941806234,0.204054104203137,-0.646243935807172,0.703166952747468,0.224534127043608,0.355146934374203
i314,0.521468372163136,0.0025284709270083,0.573779254032412,0.633155566459204,0.954349787265115,0.752828455832728
i315,-0.120764172765834,-0.10657899834968,0.460755668835082,0.0452163403442047,-0.114959880066989,0.643347442381988
i316,0.486993638575267,0.238975129766524,0.161449762324127,-0.875294403621598,0.864550413330226,0.0700359180554275
i317,-0.817714205727287,0.959839351377015,0.47058378430967,0.305168887190926,0.813453307051195,-0.208950667602704
i318,-0.796632979995508,0.493751059885073,0.366515884394522,0.614262359364126,0.0123536810258675,0.754311681711832
i319,-0.533248363383661,0.0761971494561693,-0.749708092660074,-0.057635327048015,0.95594688175734,0.105601632876716
i320,0.83875102097714,0.0176235342777575,0.918665389460769,0.146426800963829,0.380735919072796,-0.914165731976812
i321,0.646451779256045,-0.789976507867897,-0.380757244553321,0.853761032812913,0.372886225177579,0.790189958290964
i322,0.561003650531358,0.860393044963283,0.401087568200196,-0.640234834306695,0.999250610946438,-0.841127192879897
i323,-0.981373048613512,0.772870195797311,0.670149467129299,0.598892493941259,0.0237319705740744,0.194496244107041
i324,-0.393502959311007,-0.252096710971901,0.0809721266478447,-0.0395330048812418,0.210751353763271,-0.12144265532003
i325,-0.733209596370032,0.45254731524099,-0.716654600911981,0.950077329533514,0.123021694813215,0.046091889281503
i326,0.863179568618359,0.77511268763313,0.318118571442981,-0.674660025431778,0.252099795827882,0.770680293411582
i327,-0.247851042222252,-0.0550802005450348,-0.613998888551578,0.215730325364269,-0.581726262287465,0.248216964987476
i328,0.429031775399595,0.515268376325537,-0.412938752175856,-0.349975751681011,-0.0969492260774284,0.526039881439547
i329,0.0207321041751436,0.426248740487871,0.836016045230923,0.213183135645506,0.290848363125196,-0.682610541911371
i330,0.168193107412154,0.26578243216897,0.817701346098707,-0.0605995649267681,-0.821454347455887,0.692877001946291
i331,-0.617635272818611,-0.54499667041887,-0.945972892704391,0.363643090992775,0.677919591369404,-0.645818914393546
i332,0.268650885932416,0.825157072662425,0.62149817491373,-0.735717425347279,0.360900290580982,0.279780703466327
i333,-0.912988756503193,0.843855281301728,-0.475062955991373,0.929001676724165,0.694972743310564,-0.757493446915812
i334,0.337482573968394,-0.575440541388759,0.881571072984446,0.0908909369403299,-0.371664832021145,0.0868820005201358
i335,0.384783648497146,0.159456162086688,0.0444830441213457,0.770079049591929,0.498648827513502,-0.701402300815682
i336,-0.145559590854016,-0.69275963858049,-0.240500215325237,-0.814714691247221,-0.565441035125806,0.730714732086278
i337,-0.630283900587194,-0.126497314154192,-0.7707893141664,-0.592424626128576,-0.909802451034965,-0.577294480954861
i338,-0.0431729662212785,-0.632243758336778,0.61715001700172,-0.307365977574886,-0.676469114773744,0.503278649969538
i339,0.966905364093261,-0.0040745714232645,-0.679103227489279,-0.280361489767633,0.947975709295252,-0.549933437542553
i340,-0.276544444116796,-0.0402356750635831,0.312843394221261,-0.884989674501408,-0.988914984168007,0.510806258753913
i341,-0.502530365057375,-0.979287968588057,0.945660677087632,0.153600481802871,0.567438076324019,0.997593595479121
i342,0.442386076243338,0.27874612487167,-0.606435054153279,-0.259628929446176,-0.0854769031544403,0.933134216498228
i343,0.295101989288155,-0.109725181454001,0.916561114978472,-0.317062427414066,0.562022004339164,-0.529200056986638
i344,0.628391612172147,-0.188826708373951,0.478562981319612,0.988086251884673,-0.0530223497206351,-0.013165222270773
i345,0.665787484546584,0.109987264502222,0.540746203021488,0.681033008758827,0.246240033925639,-0.898627237483953
i346,-0.453235195796244,0.506784201730976,-0.208226619089107,-0.58410641088125,-0.25886691741055,0.196440720975514
i347,0.432403932055967,0.474327273172245,-0.422128731686312,0.81471509183487,0.692080400597204,-0.146496407395616
i348,0.318849863360247,0.711355793258504,0.0043100304733461,0.99716458381634,0.928490589756103,-0.935674564480046
i349,-0.47251282419766,0.0651753597350253,0.0984898498586158,0.276364185201013,-0.513683626566261,0.332447941396394
i350,-0.862109381332356,0.730505049190521,-0.0458825088736489,-0.327590065937174,0.436673894624705,0.812230281748617
i351,-0.927374428891586,-0.907953188974421,-0.732910050503386,0.42495894294192,-0.311370186781624,0.780190815931517
i352,-0.477509491162178,-0.479342625984795,0.969719975067876,0.440625233812286,0.589975030830402,-0.457779274438695
i353,0.297026747884635,-0.727080442531093,0.839333728105133,0.935241277850761,0.179457817931988,0.518061059582167
i354,0.126522089063433,0.977173030327285,0.295982257383562,0.783821672017576,-0.181076896879967,-0.508341429693987
i355,-0.677801858770978,0.0733956858209022,0.0321663700457482,0.828900909728816,0.273449902129503,0.16835365938953
i356,0.891704172553194,-0.406270450513263,0.778359120722737,0.240134029618594,-0.586624715645684,0.148786912427886
i357,-0.626167290101058,-0.960318323091181,-0.704414323620766,-0.98704333013754,0.95375334358743,-0.434068592034395
i358,-0.839709694707111,0.989766297515878,-0.37127550889003,0.857294718478052,0.0275594647910999,-0.293888073146599
i359,0.462895021843102,-0.14986420813243,-0.505776628998608,-0.0076080202643484,-0.470491923556302,-0.651642340682406
i360,-0.943295649462788,0.874146344109495,-0.608227978756964,0.431299045158456,0.759705417126811,0.122980290867751
i361,-0.0623054361247108,0.661078636162002,-0.311560245340351,-0.778176285432316,-0.92925969912585,0.114384281906087
i362,0.817961057664762,0.68875499523541,-0.686643364984524,0.752732116415199,0.792575304555119,0.558733323721542
i363,-0.890109882418977,0.364369563907009,0.785887412026642,0.0829888265881646,0.338485190601462,0.930632972002649
i364,0.624308449950052,-0.484897513166864,0.894265173853906,0.123088738425116,-0.792945414399936,0.837433659700197
i365,-0.873615324089226,0.683836153023704,-0.540214345731916,0.371939138648061,-0.608172622340378,-0.310314323734156
i366,-0.573111199868923,0.760205747378909,-0.369162514268156,-0.0295836746714017,-0.0175626292205457,0.0791662328168647
i367,0.974916445101884,-0.840400689443353,0.941702868639759,-0.337608422558555,-0.684301363448713,0.369539404656766
i368,-0.515520645556437,-0.197313500349372,0.477447093245868,-0.347897751675099,0.745900970426473,0.744308703795223
i369,-0.801674032307315,-0.471592167748819,0.451581683461473,0.679931087633826,0.0915495016777756,-0.270059247827262
i370,0.139844754696209,0.291981838826803,0.947606666709145,0.693867654893316,0.127251566779899,-0.698360180373824
i371,0.388269617690549,-0.54958034230572,0.812710723297526,0.360777697812284,0.681745814090888,-0.374867977521926
i372,0.274338434532462,-0.626012640193635,0.0859243152118352,-0.229517682615381,0.490514500702924,-0.589305667761928
i373,-0.233680827198551,-0.0222888340157986,-0.184301267490674,-0.105501845120673,-0.831939599212273,0.796500243852531
i374,-0.469241359940469,0.816941813864502,0.644660311795148,0.501564996670446,0.98461250860146,0.567704625666102
i375,-0.308064652102345,-0.461364833509462,0.674117410738114,0.29245109159242,-0.0233898330365171,-0.41993537276
i376,0.784323056719874,0.812622894681867,-0.269535845342231,0.4849393478416,0.479255313335809,-0.0692351079553675
i377,-0.148883805750419,0.7557697306518,0.739414814216129,0.342193262152858,0.0793144630163487,-0.129958607075856
i378,-0.702242985925561,0.572408845356765,-0.0988989276519338,0.61628826743571,0.0057519932872067,-0.276166366163489
i379,0.926390895157556,-0.0797248331616892,-0.374711519752333,-0.0999180829653775,0.769367052290283,0.257094829881295
i380,-0.365116842688552,0.653834828704295,0.251707406233023,0.243910724296167,-0.697699256990532,0.683869957283331
i381,0.459041890231842,0.409126853668233,-0.142005813553049,-0.142991770636382,-0.97105861182865,0.182396630993638
i382,-0.375393638761934,-0.467236434474392,0.326183921356768,0.550617861015413,0.261549525317175,-0.602633893633766
i383,-0.0366150156885721,0.194558307292626,-0.0796036988042786,-0.075852145446514,-0.029415082986249,0.757938021559953
i384,-0.376966004162068,-0.856509419334397,0.0278807429261283,-0.531369082849039,-0.355348616900462,0.492789904100591
i385,-0.181980463553288,-0.212057641825325,-0.390497025883282,-0.721813616946101,-0.162075275798342,0.12990750139148
i386,0.446267111115262,0.83267694605099,-0.639330993680576,0.66397032219104,-0.339238757811914,-0.15094893829771
i387,-0.806534098614687,-0.208820685925631,0.935266649606755,0.791569891813066,0.650407476616623,-0.189462179459558
i388,0.206762724099599,0.186788662007764,0.506262165030936,0.52366080952141,-0.0624741789344102,-0.218395401419262
i389,-0.559652669274288,0.920592323045294,0.174651340171133,0.497199100524861,0.119727300852972,-0.165271334564454
i390,1,-0.778092720994211,-0.221027334188769,-0.746828408000409,-0.476626141615137,-0.7865703839379
i391,-0.958001435403419,0.382440828313558,-0.181007073491246,-0.714438165411535,0.40173687643705,0.435126384147196
i392,0.701365436774225,-0.940049420028132,0.698163103383435,0.308645549188439,-0.211462664235513,-0.290323235456818
i393,0.0534931531753218,0.0629317525671425,0.726207288987186,-0.512833656721976,-0.701703052748666,-0.903024253615679
i394,-0.765571348153684,0.0107370059141558,0.62855832104874,-0.232400587654605,0.610869410419312,-0.938682685802548
i395,0.330315577927513,-0.483008356958972,-0.268313681802309,-0.585811095873969,0.622732209882021,-0.565403037395884
i396,0.232907117834238,0.0582426139709078,0.747728223413764,0.677774994017965,0.869950046463255,-0.0319000368398523
i397,-0.508971595567616,-0.0932581248342069,0.398102716826036,0.41681222102354,-0.330767131491011,0.79575936086027
i398,0.148967215131525,0.320162891902571,-0.940358749131651,0.195014084187147,0.292641995662851,-0.885144025106623
i399,-0.391076157668291,-0.929554970669007,0.907017953486879,0.181222898208816,-0.530281752245318,0.138655987588063
i400,-0.129814687854238,0.189547559945747,0.140686001825221,-0.28349552913263,0.426613332129046,0.612994249487992
i401,-0.0774964101154241,-0.245462727789529,-0.190119607650113,0.0579822197156892,-0.5952012181427,0.0954999678050017
i402,-0.959048167239899,0.131735823588529,-0.247068889160214,0.105782552220993,0.585762314904432,-0.298324920273988
i403,0.300730109917904,-0.98672214009873,0.800894594904532,0.185003539999059,0.402796285699437,-0.427665047103374
i404,-0.0935994291173584,-0.128163882005463,-0.603450023040845,0.289904360692532,0.505290283753204,-0.0673448804293505
i405,-0.894567472972382,0.571514367588627,0.419475426672967,-0.698801616381852,0.0244321219003545,-0.300821523050039
i406,-0.414857678300463,0.785429963668509,0.285093300349203,-0.710983398073042,-0.915802926046958,-0.211354638118457
i407,0.216448793372109,0.3818996023978,0.358108925122611,0.475634699180042,-0.446995247414755,-0.660722457391816
i408,0.633659911696537,-0.518527197712433,0.346175524725565,-0.480818475579148,-0.394211319417384,-0.538816630751228
i409,0.618528381148436,-0.228573276932503,0.0521817898142474,0.409196530143933,-0.521219462522209,-0.78217615260667
i410,-0.095384189771866,-0.587417869581981,0.12083770162037,-0.544336173131347,0.131258763103606,0.577001564745327
i411,0.0406893429073651,-0.145334521938229,0.733499665353567,0.821296583167887,0.790903966342742,0.36314999933733
i412,0.945529375066232,-0.5300539832305,-0.443558642871338,0.808424638611769,0.0408372879276973,-0.270001892615727
i413,-0.949813026969161,-0.0510616947977167,-0.113606141908235,0.66527237207275,0.975288656273685,0.868184745417257
i414,0.620852192487223,-0.266926755076517,0.0119926278737597,0.471392293019947,-0.14705572082678,-0.177027027613111
i415,0.650092897366441,0.536471928048839,-0.0876850728020209,-0.0874940760316542,0.745022845403021,-0.689998839450401
i416,0.736297488939371,0.255915507671933,0.980945801190887,0.567756009436528,0.887404981739818,0.013476753114269
i417,0.399084573445559,0.712425810838967,0.317308843012399,-0.991028544120671,-0.0200358599905536,-0.800015103853309
i418,-0.252337254981762,-0.521393772426317,-0.401990074737032,0.251877598603742,0.70305150030376,0.927229698342634
i419,0.712023969718198,0.983661784284354,0.321823545141155,0.814050446264453,0.477943309684207,0.316243869225964
i420,0.48367565048824,-0.0530076403081298,-0.457909200692585,0.840016938020337,0.714707102568533,0.848299965141965
i421,0.582773132788473,0.424288668217849,0.823934053067276,-0.358011893851188,0.66584710273177,-0.477673443782593
i422,0.779592818598444,-0.011246089493413,0.11403030978446,0.784388036536734,-0.111632078732138,-0.410379098715498
i423,-0.579617304889077,-0.257107086306241,-0.35969295265982,0.0627806753665818,0.5873147862991,0.399002624380037
i424,0.122193300397545,0.0056043127779308,-0.138965352484945,0.96241056429173,0.858710911640521,-0.463681087617386
i425,0.0618686015835226,-0.554144711344589,-0.616604704141231,0.549502773363501,-0.104253067914554,0.154808197279302
i426,-0.769256719994976,-0.0608553608566945,0.362162784658148,0.175420797113455,-0.709189714054481,0.865748026234051
i427,-0.851366172071776,0.911141834812689,0.755296723717304,0.807885213016319,0.739936117031134,-0.543722549161385
i428,-0.964322564870101,-0.962895851511894,-0.501447662628572,0.541818119724985,0.793324313831016,-0.170290698236357
i429,0.911067650335364,0.69170480823044,0.009172973547979,0.466676290640116,0.896365787199669,-0.592762199155174
i430,0.840835095740673,-0.579413940466511,0.607018743845051,0.788826211624157,0.145955142581554,-0.575275250883932
i431,0.376018030602567,0.93570727079051,0.886290839230307,-0.0823223390186179,-1,-0.12598878419636
i432,-0.0824923124091994,-0.934700951045217,0.228913943139034,0.701363608639857,-0.288112152068072,0.900078463705189
i433,0.271951277245137,-0.808208329342707,-0.346931971269463,-0.469121131947699,-0.116951136239875,-0.394098538547092
i434,0.161466049183254,0.126887949560935,0.142391777784555,0.864328224858844,0.324895713245303,-0.305436282879543
i435,0.267764157665256,0.597676692631309,-0.797137773992898,0.333279983701482,-0.55223904208407,-0.898146517692041
i436,0.731988458744732,-0.498797993648663,0.25527924992986,-0.402270739054651,-0.897175374656982,-0.443325218992869
i437,0.378014906967256,0.397189462874475,-0.338120218611465,-0.0651496977863836,-0.995154048909008,-0.18206040604169
i438,0.829110887577656,-0.852162303933,-0.453400390673681,0.515859708050512,-0.254292048125731,-0.475673759864178
i439,0.26446256391707,-0.477685525792315,0.888118310215555,0.0767700486653005,0.483152782976396,0.966261358640585
i440,0.279990653967685,-0.349719462633192,-0.628708907182709,0.23595602438201,0.328513282220637,0.995464897048504
i441,-0.0979598892523506,-0.573846046298331,-0.467914004903475,-0.81113561332819,-0.768668509665333,-0.0370215735740322
i442,0.720944897067601,-0.651398128654385,-0.881503048839127,-0.565716394980193,-0.221105046493436,0.0599163465024968
i443,-0.368543021370011,0.119171700986022,-0.334200517984845,-0.813650230711772,0.147836208491916,0.560712913772414
i444,0.0830223198750482,0.70219595535224,-0.587017173193826,-0.61983287520574,0.446564435858037,-0.64705818821484
i445,0.199703231528262,0.866482674920526,-0.842525208275732,0.427479893562453,-0.120925960922823,0.915936815688402
i446,0.524584736164521,0.437551478326158,-0.658448735286044,-0.644673363958223,0.565620859457612,-0.2526380395543
i447,0.952482125496054,-0.606467485657732,-0.260905076094242,0.606882511598579,-0.0437862560746732,-0.7339548130087
i448,-0.934935887161737,-0.630104140443195,-0.101302138769479,0.8248446239745,0.0162559570757499,-0.107102837543997
i449,0.0895598227151895,0.723579703592026,0.354098440751341,0.714190881602622,0.543740835218413,-0.313312829330004
i450,-0.895932834620909,0.559583979469124,-0.993741666239624,0.880898176486673,0.289302129403461,0.22225233310067
i451,0.0043733144147819,0.769378995437676,0.332323731011803,0.239178316190101,-0.479507910927748,-0.618573300857736
i452,-0.354318541040611,0.0910614674452441,0.016595859234237,0.849400686715221,0.226646716223367,-0.828084706172965
i453,-0.269685114620028,0.114668239876824,-0.711596064221659,0.772197901003739,0.632448486383278,0.263932700576184
i454,-0.952740338536295,-0.993488002141842,-0.546386628263771,-0.952068399072541,0.283584409485944,0.608608816571039
i455,0.703196598743248,0.486551448450602,-0.172938909728503,0.163604359927457,0.902528726919543,-0.181111890122084
i456,0.722177270537689,-0.899031040105803,-0.230460367772298,-0.534260678253722,0.229008034893703,-0.560207708003534
i457,0.744088198239738,-0.164665050003937,-0.868314455437343,-0.325234468647624,0.969765811821695,-0.534059786658542
i458,0.97799108843055,-0.577836427408629,0.771705898831719,0.978618295713474,0.175171862786244,-0.905537379663898
i459,0.0373774410836727,-0.0563671383422423,-0.0953600891034807,0.454577118111264,-0.229465497084359,0.659264112208457
i460,0.859778716185254,0.598604442907478,0.211436428746986,-0.109304024862447,-0.317299042656909,0.593263790160345
i461,-0.941576398035797,-0.18436232250904,0.440693407978778,-0.30139828390272,0.763545849324532,-0.0786884977061096
i462,-0.966512369642302,0.415681487165376,-0.171347519987322,-0.775354611767357,-0.384412914233684,-0.777598648316624
i463,-0.870747942074895,-0.513329774310985,0.125657601844819,-0.493193178194445,-0.695943100649078,-0.0633630758979695
i464,0.0546070899154976,0.974835942076016,0.985134862213876,0.113330116486979,-0.0353220593446361,-0.351126556520357
i465,-0.585331316475034,-0.64174197286044,0.378494239629422,0.859812073267328,0.0185737815085159,-0.6489645620862
i466,-0.466978422248471,-0.814191666201579,0.546418564529551,-0.458808855001189,-0.198819516322331,0.574622240783596
i467,-0.0091949787890279,-0.465717403072056,0.937394575855216,0.57976995770884,0.708780772028369,0.953006545774799
i468,-0.781420670499781,-0.852803567281262,-0.318988367482369,0.324799813914933,-0.412851464697415,0.873889454491492
i469,0.989967516021131,-0.223848534888744,-0.648611001289804,0.650997824725619,0.226285491630959,0.413938012476531
i470,0.656734710709327,0.496231980423951,-0.930998729034614,0.884405364240915,0.560361126282652,0.961745193254608
i471,-0.154796389264215,-0.417722487093009,-0.355088765561381,-0.580568664260244,0.35188045770989,-0.784601134323116
i472,0.182575133647251,-0.170644463208164,-0.258100691303225,0.126360061871645,-0.357942288900292,0.87643496524472
i473,0.499716750221069,0.390685038137911,-0.591062835235258,-0.541664137990238,-0.766026544968992,-0.45973953874161
i474,-0.0005509376236759,0.538315468733387,-0.304634241622077,0.0024955102711488,0.765513924216699,0.30755094066896
i475,-0.538640617968483,-0.768174383876739,0.411171686530625,0.330216256088707,0.771905325377672,0.344237586306893
i476,-0.418184623644504,-0.926596102276737,0.79548333381276,0.534100063061294,0.97547274475085,1
i477,-0.123133220059439,0.0932903461718366,0.397803728784989,0.0083547906589214,0.175286895840612,-0.389838742955535
i478,0.0580078383953486,0.308629192080441,0.667830805960925,0.212670725273447,0.0680848321954284,-0.0881651772609129
i479,0.572267664203955,0.466578271914025,-0.843914949987066,0.160985807228855,0.284902734804268,-0.85418748097336
i480,-0.936904193677532,0.348708035862757,-0.915363193108452,0.495014496354637,-0.41820356670503,-0.109934685690374
i481,0.908309918982946,-0.067284729995835,-0.818128566252772,-0.757608881282135,-0.871086359588415,-0.0498533664544935
i482,0.415276482995256,-0.856092727923023,-0.29912476886751,0.630003178168458,-0.155141165351512,-0.81919101217314
i483,0.725850918807,0.548308987689394,0.388276060878971,0.39511451551114,-0.0990515393056284,-0.900658997180223
i484,-0.101854752281356,-0.729927420550422,0.311400773830512,-0.862747921248168,0.655940085443978,-0.123163598883892
i485,0.468188847162076,0.337519222708564,-0.317007185612226,-0.8671664948712,-0.734217090045633,0.988621785760298
i486,0.258652802385072,0.587428514503185,0.0670693367824986,-0.199034357187396,-0.090094577174046,-0.941423484180917
i487,0.35050659642129,-0.844308674601198,-0.911251012576135,0.175917454934762,-0.388814010162569,-0.917040282666659
i488,-0.0150638105916148,-0.414720941053528,0.658835678575155,-0.0012223325839595,0.54866343364827,-0.279105935315813
i489,0.753939000379219,0.378265616293987,0.831679936846846,-0.311076058894198,0.541287911736265,0.708758161955056
i490,-0.903114135330764,-0.270695327668529,-0.308685861566787,-0.887368810637841,0.855238596651771,-0.0580403045566792
i491,0.770862807788429,-0.663153161901552,-0.497675138175526,-0.488490704710313,0.767602221112081,0.826500032270069
i492,0.531804996760537,0.316561460429841,0.109841096538509,-0.625844292530256,0.36776006670447,0.888632096296682
i493,-0.826876054019405,0.0984273701977825,0.827795686553722,-0.0937012774270087,-0.908314681223304,0.624431805475023
i494,-0.975155088831306,-0.791824860847063,0.950169052422815,0.201205390544018,0.88028878502871,0.240211927601322
i495,0.79676388357606,-0.341995810040388,0.186345104537501,0.528708288166961,-0.0110086880011528,-0.747058845809719
i496,0.22660159416612,-0.243844413038642,-0.790722933635881,-0.444230201004428,0.599571773956175,0.487817387381983
i497,-0.877919299113996,0.829486032898561,-0.147142596200753,0.323253089655072,-0.244211350334044,0.186612534774279
i498,0.327099522321042,0.545408638018936,-0.890360741475734,0.862173748975519,0.857636359960752,0.95164949166387
i499,-0.543855404248135,-0.598944243527656,0.306635150200017,-0.767715848283855,-0.208958985187186,0.157178051429513
i500,-0.565110296980567,-0.489246285757683,0.715494490698815,0.576437273878879,-0.201038257810524,-0.503909871726349
i501,-0.954060668766525,-0.113291900806949,0.758760827108626,-0.514911927216519,-0.204756854371365,-0.486577010907858
i502,0.711085863934481,-0.86051737811678,-0.243444350368501,-0.442027953880665,0.391344956645079,-0.501268472376244
i503,0.197608080443535,0.237639670770737,-0.633017225575871,-0.713333969182103,-0.423167176438969,0.539084732620767
i504,-0.147456738801284,0.76647821058576,0.0434791606610465,0.209191460643516,0.0115512604018302,0.606063642820102
i505,0.639649388388929,-0.348125905396202,-0.169372977686271,-0.969990479163794,0.152848815549061,0.893341710177899
i506,-0.979424725641218,0.941062781970771,0.571444930288312,0.58590763028391,0.883237129341931,0.939278968749073
i507,-0.447417154118594,-0.714759605086829,-0.280774996311579,-0.0202161008370879,0.340882689426349,0.400609741081759
i508,0.962864429824016,0.897505260217293,-0.761717968684987,-0.701483155368403,-0.10856681364475,0.936452337298539
i509,-0.973801843657979,0.81196609681421,-0.521023591321471,-0.275926388408303,0.336377988654982,-0.737895357860159
i510,0.929572811203176,-0.367110855344933,-0.304146063275318,-0.832707643053602,0.613684544563952,-0.828862207275826
i511,0.481794442751599,0.907181048183779,-0.526052568942911,-0.882434996313401,0.0608286661910096,0.760200069238095
i512,-0.448544813663352,0.312818000961347,0.43799970035637,-0.482225755207496,0.468500457960697,0.322513262942389
i513,0.890857219209326,-0.61844496161848,0.62235866451594,-0.321520716784449,-0.759159631267923,-0.878124214262239
